Date,Module,T,P,S,F,I,KI,, ,Date,Module,T,P,S,F,I,KI,, ,Date,Module,T,P,S,F,I,KI,, ,Date,Module,T,P,S,F,I,KI,, ,Date,Module,T,P,S,F,I,KI
22-July-2025,dsl,197,114,0,83,0,0,,,21-July-2025,dsl,197,74,0,123,0,0,,,20-July-2025,dsl,197,8,0,189,0,0,,,19-July-2025,dsl,197,115,0,82,0,0,,,18-July-2025,dsl,197,115,0,82,0,0
